item_id,trajectory_id,base_correct,selector,step_index,q_native_confirm,q_repair_confirm,delta_confirm
3,1,False,normalized_three_quarter,48,0.0,0.0,0.0
3,1,False,confidence_low,8,0.0,1.0,1.0
3,1,False,entropy_high,24,0.125,0.875,0.75
3,1,False,mask_ratio,8,0.0,1.0,1.0
3,1,False,oof_state_value,8,0.0,1.0,1.0
3,1,False,oracle_localization,8,0.0,1.0,1.0
4,0,True,random_checkpoint,16,1.0,1.0,0.0
4,0,True,earliest_eligible,8,1.0,1.0,0.0
4,0,True,normalized_quarter,16,1.0,1.0,0.0
4,0,True,normalized_midpoint,32,1.0,,
4,0,True,normalized_three_quarter,48,1.0,1.0,0.0
4,0,True,confidence_low,8,1.0,1.0,0.0
4,0,True,entropy_high,16,1.0,1.0,0.0
4,0,True,mask_ratio,8,1.0,1.0,0.0
4,0,True,oof_state_value,16,1.0,1.0,0.0
4,0,True,oracle_localization,8,1.0,1.0,0.0
4,3,False,random_checkpoint,8,0.0,0.0,0.0
4,3,False,earliest_eligible,8,0.0,0.0,0.0
4,3,False,normalized_quarter,16,0.0,1.0,1.0
4,3,False,normalized_midpoint,32,0.0,,
4,3,False,normalized_three_quarter,48,0.0,0.0,0.0
4,3,False,confidence_low,32,0.0,,
4,3,False,entropy_high,8,0.0,0.0,0.0
4,3,False,mask_ratio,8,0.0,0.0,0.0
4,3,False,oof_state_value,8,0.0,0.0,0.0
4,3,False,oracle_localization,16,0.0,1.0,1.0
5,0,True,random_checkpoint,56,1.0,1.0,0.0
5,0,True,earliest_eligible,8,0.375,0.25,-0.125
5,0,True,normalized_quarter,16,0.25,0.125,-0.125
5,0,True,normalized_midpoint,32,0.5,,
5,0,True,normalized_three_quarter,48,1.0,1.0,0.0
5,0,True,confidence_low,64,1.0,,
5,0,True,entropy_high,40,1.0,0.0,-1.0
5,0,True,mask_ratio,8,0.375,0.25,-0.125
5,0,True,oof_state_value,56,1.0,1.0,0.0
5,0,True,oracle_localization,48,1.0,1.0,0.0
5,1,False,random_checkpoint,8,0.125,0.125,0.0
5,1,False,earliest_eligible,8,0.125,0.125,0.0
5,1,False,normalized_quarter,16,0.25,0.25,0.0
5,1,False,normalized_midpoint,32,0.25,,
5,1,False,normalized_three_quarter,48,0.0,0.0,0.0
5,1,False,confidence_low,64,0.0,,
5,1,False,entropy_high,40,0.25,0.375,0.125
5,1,False,mask_ratio,8,0.125,0.125,0.0
5,1,False,oof_state_value,16,0.25,0.25,0.0
5,1,False,oracle_localization,40,0.25,0.375,0.125
6,0,True,random_checkpoint,40,1.0,1.0,0.0
6,0,True,earliest_eligible,8,1.0,1.0,0.0
6,0,True,normalized_quarter,16,1.0,1.0,0.0
6,0,True,normalized_midpoint,32,1.0,,
6,0,True,normalized_three_quarter,48,1.0,1.0,0.0
6,0,True,confidence_low,56,1.0,1.0,0.0
6,0,True,entropy_high,40,1.0,1.0,0.0
6,0,True,mask_ratio,8,1.0,1.0,0.0
6,0,True,oof_state_value,40,1.0,1.0,0.0
6,0,True,oracle_localization,8,1.0,1.0,0.0
7,0,True,random_checkpoint,24,1.0,1.0,0.0
7,0,True,earliest_eligible,8,0.75,1.0,0.25
7,0,True,normalized_quarter,16,0.75,1.0,0.25
7,0,True,normalized_midpoint,32,1.0,,
7,0,True,normalized_three_quarter,48,1.0,1.0,0.0
7,0,True,confidence_low,8,0.75,1.0,0.25
7,0,True,entropy_high,8,0.75,1.0,0.25
7,0,True,mask_ratio,8,0.75,1.0,0.25
7,0,True,oof_state_value,8,0.75,1.0,0.25
7,0,True,oracle_localization,8,0.75,1.0,0.25
7,3,False,random_checkpoint,16,0.0,0.0,0.0
7,3,False,earliest_eligible,8,0.0,0.0,0.0
7,3,False,normalized_quarter,16,0.0,0.0,0.0
7,3,False,normalized_midpoint,32,0.0,,
7,3,False,normalized_three_quarter,48,0.0,0.0,0.0
7,3,False,confidence_low,8,0.0,0.0,0.0
7,3,False,entropy_high,8,0.0,0.0,0.0
7,3,False,mask_ratio,8,0.0,0.0,0.0
7,3,False,oof_state_value,8,0.0,0.0,0.0
7,3,False,oracle_localization,8,0.0,0.0,0.0
8,0,False,random_checkpoint,8,0.0,0.0,0.0
8,0,False,earliest_eligible,8,0.0,0.0,0.0
8,0,False,normalized_quarter,16,0.0,0.0,0.0
8,0,False,normalized_midpoint,32,0.0,,
8,0,False,normalized_three_quarter,48,0.0,0.0,0.0
8,0,False,confidence_low,8,0.0,0.0,0.0
8,0,False,entropy_high,8,0.0,0.0,0.0
8,0,False,mask_ratio,8,0.0,0.0,0.0
8,0,False,oof_state_value,8,0.0,0.0,0.0
8,0,False,oracle_localization,8,0.0,0.0,0.0
9,0,True,random_checkpoint,16,1.0,1.0,0.0
9,0,True,earliest_eligible,8,1.0,1.0,0.0
9,0,True,normalized_quarter,16,1.0,1.0,0.0
9,0,True,normalized_midpoint,32,1.0,,
9,0,True,normalized_three_quarter,48,1.0,1.0,0.0
9,0,True,confidence_low,32,1.0,,
9,0,True,entropy_high,56,1.0,1.0,0.0
9,0,True,mask_ratio,8,1.0,1.0,0.0
9,0,True,oof_state_value,8,1.0,1.0,0.0
9,0,True,oracle_localization,8,1.0,1.0,0.0
10,0,False,random_checkpoint,8,0.625,0.0,-0.625
10,0,False,earliest_eligible,8,0.625,0.0,-0.625
10,0,False,normalized_quarter,16,0.5,0.125,-0.375
10,0,False,normalized_midpoint,32,0.5,,
10,0,False,normalized_three_quarter,48,0.0,0.0,0.0
10,0,False,confidence_low,64,0.0,,
10,0,False,entropy_high,8,0.625,0.0,-0.625
10,0,False,mask_ratio,8,0.625,0.0,-0.625
10,0,False,oof_state_value,16,0.5,0.125,-0.375
10,0,False,oracle_localization,24,0.125,0.125,0.0
11,0,True,random_checkpoint,56,0.875,0.875,0.0
11,0,True,earliest_eligible,8,0.75,0.375,-0.375
11,0,True,normalized_quarter,16,0.875,0.875,0.0
11,0,True,normalized_midpoint,32,0.75,,
11,0,True,normalized_three_quarter,48,0.75,0.75,0.0
11,0,True,confidence_low,40,1.0,1.0,0.0
11,0,True,entropy_high,8,0.75,0.375,-0.375
11,0,True,mask_ratio,8,0.75,0.375,-0.375
11,0,True,oof_state_value,24,0.875,0.875,0.0
11,0,True,oracle_localization,8,0.75,0.375,-0.375
11,1,False,random_checkpoint,56,0.0,0.0,0.0
11,1,False,earliest_eligible,8,0.0,0.625,0.625
11,1,False,normalized_quarter,16,0.0,0.625,0.625
11,1,False,normalized_midpoint,32,0.0,,
11,1,False,normalized_three_quarter,48,0.0,0.0,0.0
11,1,False,confidence_low,32,0.0,,
11,1,False,entropy_high,8,0.0,0.625,0.625
11,1,False,mask_ratio,8,0.0,0.625,0.625
11,1,False,oof_state_value,8,0.0,0.625,0.625
11,1,False,oracle_localization,8,0.0,0.625,0.625
12,0,True,random_checkpoint,16,1.0,1.0,0.0
12,0,True,earliest_eligible,8,0.875,1.0,0.125
12,0,True,normalized_quarter,16,1.0,1.0,0.0
12,0,True,normalized_midpoint,32,1.0,,
12,0,True,normalized_three_quarter,48,1.0,1.0,0.0
12,0,True,confidence_low,32,1.0,,
12,0,True,entropy_high,32,1.0,,
12,0,True,mask_ratio,8,0.875,1.0,0.125
12,0,True,oof_state_value,8,0.875,1.0,0.125
12,0,True,oracle_localization,8,0.875,1.0,0.125
13,0,True,random_checkpoint,16,1.0,1.0,0.0
13,0,True,earliest_eligible,8,1.0,1.0,0.0
13,0,True,normalized_quarter,16,1.0,1.0,0.0
13,0,True,normalized_midpoint,32,1.0,,
13,0,True,normalized_three_quarter,48,1.0,1.0,0.0
13,0,True,confidence_low,64,1.0,,
13,0,True,entropy_high,56,1.0,1.0,0.0
13,0,True,mask_ratio,8,1.0,1.0,0.0
13,0,True,oof_state_value,8,1.0,1.0,0.0
13,0,True,oracle_localization,8,1.0,1.0,0.0
13,2,False,random_checkpoint,56,0.0,0.0,0.0
13,2,False,earliest_eligible,8,0.875,0.75,-0.125
13,2,False,normalized_quarter,16,0.75,0.625,-0.125
13,2,False,normalized_midpoint,32,0.375,,
13,2,False,normalized_three_quarter,48,0.0,0.0,0.0
13,2,False,confidence_low,64,0.0,,
13,2,False,entropy_high,48,0.0,0.0,0.0
13,2,False,mask_ratio,8,0.875,0.75,-0.125
13,2,False,oof_state_value,8,0.875,0.75,-0.125
13,2,False,oracle_localization,8,0.875,0.75,-0.125
14,0,True,random_checkpoint,32,1.0,,
14,0,True,earliest_eligible,8,1.0,1.0,0.0
14,0,True,normalized_quarter,16,1.0,1.0,0.0
14,0,True,normalized_midpoint,32,1.0,,
14,0,True,normalized_three_quarter,48,1.0,1.0,0.0
14,0,True,confidence_low,64,1.0,,
14,0,True,entropy_high,48,1.0,1.0,0.0
14,0,True,mask_ratio,8,1.0,1.0,0.0
14,0,True,oof_state_value,16,1.0,1.0,0.0
14,0,True,oracle_localization,8,1.0,1.0,0.0
15,0,False,random_checkpoint,16,0.125,0.125,0.0
15,0,False,earliest_eligible,8,0.125,0.125,0.0
15,0,False,normalized_quarter,16,0.125,0.125,0.0
15,0,False,normalized_midpoint,32,0.0,,
15,0,False,normalized_three_quarter,48,0.0,0.0,0.0
15,0,False,confidence_low,32,0.0,,
15,0,False,entropy_high,16,0.125,0.125,0.0
15,0,False,mask_ratio,8,0.125,0.125,0.0
15,0,False,oof_state_value,56,0.0,0.0,0.0
15,0,False,oracle_localization,8,0.125,0.125,0.0
15,1,True,random_checkpoint,16,0.0,0.125,0.125
15,1,True,earliest_eligible,8,0.0,0.0,0.0
15,1,True,normalized_quarter,16,0.0,0.125,0.125
15,1,True,normalized_midpoint,32,1.0,,
15,1,True,normalized_three_quarter,48,1.0,1.0,0.0
15,1,True,confidence_low,32,1.0,,
15,1,True,entropy_high,48,1.0,1.0,0.0
15,1,True,mask_ratio,8,0.0,0.0,0.0
15,1,True,oof_state_value,16,0.0,0.125,0.125
15,1,True,oracle_localization,40,1.0,1.0,0.0
16,0,False,random_checkpoint,24,0.0,0.0,0.0
16,0,False,earliest_eligible,8,0.0,0.0,0.0
16,0,False,normalized_quarter,16,0.0,0.0,0.0
16,0,False,normalized_midpoint,32,0.0,,
16,0,False,normalized_three_quarter,48,0.0,0.0,0.0
16,0,False,confidence_low,8,0.0,0.0,0.0
16,0,False,entropy_high,8,0.0,0.0,0.0
16,0,False,mask_ratio,8,0.0,0.0,0.0
16,0,False,oof_state_value,8,0.0,0.0,0.0
16,0,False,oracle_localization,8,0.0,0.0,0.0
17,0,False,random_checkpoint,16,0.0,0.125,0.125
17,0,False,earliest_eligible,8,0.0,0.0,0.0
17,0,False,normalized_quarter,16,0.0,0.125,0.125
17,0,False,normalized_midpoint,32,0.0,,
17,0,False,normalized_three_quarter,48,0.0,0.0,0.0
17,0,False,confidence_low,8,0.0,0.0,0.0
17,0,False,entropy_high,8,0.0,0.0,0.0
17,0,False,mask_ratio,8,0.0,0.0,0.0
17,0,False,oof_state_value,8,0.0,0.0,0.0
17,0,False,oracle_localization,8,0.0,0.0,0.0
18,0,False,random_checkpoint,8,0.0,0.0,0.0
18,0,False,earliest_eligible,8,0.0,0.0,0.0
18,0,False,normalized_quarter,16,0.0,0.0,0.0
18,0,False,normalized_midpoint,32,0.0,,
18,0,False,normalized_three_quarter,48,0.0,0.0,0.0
18,0,False,confidence_low,64,0.0,,
18,0,False,entropy_high,48,0.0,0.0,0.0
18,0,False,mask_ratio,8,0.0,0.0,0.0
18,0,False,oof_state_value,16,0.0,0.0,0.0
18,0,False,oracle_localization,8,0.0,0.0,0.0
19,0,True,random_checkpoint,32,1.0,,
19,0,True,earliest_eligible,8,1.0,1.0,0.0
19,0,True,normalized_quarter,16,0.875,0.875,0.0
19,0,True,normalized_midpoint,32,1.0,,
19,0,True,normalized_three_quarter,48,1.0,1.0,0.0
19,0,True,confidence_low,8,1.0,1.0,0.0
19,0,True,entropy_high,24,0.875,0.875,0.0
19,0,True,mask_ratio,8,1.0,1.0,0.0
19,0,True,oof_state_value,8,1.0,1.0,0.0
19,0,True,oracle_localization,8,1.0,1.0,0.0
19,2,False,random_checkpoint,48,0.0,0.0,0.0
19,2,False,earliest_eligible,8,0.625,0.625,0.0
19,2,False,normalized_quarter,16,0.375,0.375,0.0
19,2,False,normalized_midpoint,32,0.0,,
19,2,False,normalized_three_quarter,48,0.0,0.0,0.0
19,2,False,confidence_low,32,0.0,,
19,2,False,entropy_high,16,0.375,0.375,0.0
19,2,False,mask_ratio,8,0.625,0.625,0.0
19,2,False,oof_state_value,8,0.625,0.625,0.0
19,2,False,oracle_localization,16,0.375,0.375,0.0
20,0,True,random_checkpoint,8,1.0,1.0,0.0
20,0,True,earliest_eligible,8,1.0,1.0,0.0
20,0,True,normalized_quarter,16,1.0,1.0,0.0
20,0,True,normalized_midpoint,32,1.0,,
20,0,True,normalized_three_quarter,48,1.0,1.0,0.0
20,0,True,confidence_low,64,1.0,,
20,0,True,entropy_high,56,1.0,1.0,0.0
20,0,True,mask_ratio,8,1.0,1.0,0.0
20,0,True,oof_state_value,8,1.0,1.0,0.0
20,0,True,oracle_localization,8,1.0,1.0,0.0
21,0,False,random_checkpoint,64,0.0,,
21,0,False,earliest_eligible,8,0.0,0.0,0.0
21,0,False,normalized_quarter,16,0.0,0.0,0.0
21,0,False,normalized_midpoint,32,0.0,,
21,0,False,normalized_three_quarter,48,0.0,0.0,0.0
21,0,False,confidence_low,8,0.0,0.0,0.0
21,0,False,entropy_high,8,0.0,0.0,0.0
21,0,False,mask_ratio,8,0.0,0.0,0.0
21,0,False,oof_state_value,8,0.0,0.0,0.0
21,0,False,oracle_localization,8,0.0,0.0,0.0
22,0,True,random_checkpoint,40,1.0,1.0,0.0
22,0,True,earliest_eligible,8,0.5,0.5,0.0
22,0,True,normalized_quarter,16,1.0,1.0,0.0
22,0,True,normalized_midpoint,32,1.0,,
22,0,True,normalized_three_quarter,48,1.0,1.0,0.0
22,0,True,confidence_low,32,1.0,,
22,0,True,entropy_high,16,1.0,1.0,0.0
22,0,True,mask_ratio,8,0.5,0.5,0.0
22,0,True,oof_state_value,24,0.625,0.625,0.0
22,0,True,oracle_localization,40,1.0,1.0,0.0
22,6,False,random_checkpoint,48,0.0,0.0,0.0
22,6,False,earliest_eligible,8,0.75,0.75,0.0
22,6,False,normalized_quarter,16,0.75,0.75,0.0
22,6,False,normalized_midpoint,32,0.0,,
22,6,False,normalized_three_quarter,48,0.0,0.0,0.0
22,6,False,confidence_low,8,0.75,0.75,0.0
22,6,False,entropy_high,16,0.75,0.75,0.0
22,6,False,mask_ratio,8,0.75,0.75,0.0
22,6,False,oof_state_value,24,1.0,1.0,0.0
22,6,False,oracle_localization,8,0.75,0.75,0.0
23,0,False,random_checkpoint,64,0.0,,
23,0,False,earliest_eligible,8,0.0,1.0,1.0
23,0,False,normalized_quarter,16,0.0,1.0,1.0
23,0,False,normalized_midpoint,32,0.0,,
23,0,False,normalized_three_quarter,48,0.0,0.0,0.0
23,0,False,confidence_low,8,0.0,1.0,1.0
23,0,False,entropy_high,8,0.0,1.0,1.0
23,0,False,mask_ratio,8,0.0,1.0,1.0
23,0,False,oof_state_value,8,0.0,1.0,1.0
23,0,False,oracle_localization,8,0.0,1.0,1.0
23,1,True,random_checkpoint,24,0.875,1.0,0.125
23,1,True,earliest_eligible,8,1.0,1.0,0.0
23,1,True,normalized_quarter,16,0.875,1.0,0.125
23,1,True,normalized_midpoint,32,1.0,,
23,1,True,normalized_three_quarter,48,1.0,1.0,0.0
23,1,True,confidence_low,8,1.0,1.0,0.0
23,1,True,entropy_high,16,0.875,1.0,0.125
23,1,True,mask_ratio,8,1.0,1.0,0.0
23,1,True,oof_state_value,8,1.0,1.0,0.0
23,1,True,oracle_localization,8,1.0,1.0,0.0
24,0,False,random_checkpoint,64,0.0,,
24,0,False,earliest_eligible,8,0.125,0.125,0.0
24,0,False,normalized_quarter,16,0.125,0.625,0.5
24,0,False,normalized_midpoint,32,0.0,,
24,0,False,normalized_three_quarter,48,0.0,0.0,0.0
24,0,False,confidence_low,64,0.0,,
24,0,False,entropy_high,40,0.0,0.0,0.0
24,0,False,mask_ratio,8,0.125,0.125,0.0
24,0,False,oof_state_value,56,0.0,0.0,0.0
24,0,False,oracle_localization,16,0.125,0.625,0.5
24,2,True,random_checkpoint,56,1.0,1.0,0.0
24,2,True,earliest_eligible,8,0.75,0.75,0.0
24,2,True,normalized_quarter,16,1.0,1.0,0.0
24,2,True,normalized_midpoint,32,1.0,,
24,2,True,normalized_three_quarter,48,1.0,1.0,0.0
24,2,True,confidence_low,56,1.0,1.0,0.0
24,2,True,entropy_high,8,0.75,0.75,0.0
24,2,True,mask_ratio,8,0.75,0.75,0.0
24,2,True,oof_state_value,8,0.75,0.75,0.0
24,2,True,oracle_localization,16,1.0,1.0,0.0
25,0,False,random_checkpoint,64,0.0,,
25,0,False,earliest_eligible,8,0.25,1.0,0.75
25,0,False,normalized_quarter,16,0.375,0.875,0.5
25,0,False,normalized_midpoint,32,0.25,,
25,0,False,normalized_three_quarter,48,0.125,0.0,-0.125
25,0,False,confidence_low,64,0.0,,
25,0,False,entropy_high,16,0.375,0.875,0.5
25,0,False,mask_ratio,8,0.25,1.0,0.75
25,0,False,oof_state_value,8,0.25,1.0,0.75
25,0,False,oracle_localization,8,0.25,1.0,0.75
25,1,True,random_checkpoint,16,0.625,0.625,0.0
25,1,True,earliest_eligible,8,0.625,0.625,0.0
25,1,True,normalized_quarter,16,0.625,0.625,0.0
25,1,True,normalized_midpoint,32,0.75,,
25,1,True,normalized_three_quarter,48,1.0,1.0,0.0
25,1,True,confidence_low,64,1.0,,
25,1,True,entropy_high,8,0.625,0.625,0.0
25,1,True,mask_ratio,8,0.625,0.625,0.0
25,1,True,oof_state_value,8,0.625,0.625,0.0
25,1,True,oracle_localization,24,0.625,0.625,0.0
26,0,False,random_checkpoint,40,0.0,0.0,0.0
26,0,False,earliest_eligible,8,0.0,0.0,0.0
26,0,False,normalized_quarter,16,0.0,0.0,0.0
26,0,False,normalized_midpoint,32,0.0,,
26,0,False,normalized_three_quarter,48,0.0,0.0,0.0
26,0,False,confidence_low,8,0.0,0.0,0.0
26,0,False,entropy_high,8,0.0,0.0,0.0
26,0,False,mask_ratio,8,0.0,0.0,0.0
26,0,False,oof_state_value,8,0.0,0.0,0.0
26,0,False,oracle_localization,8,0.0,0.0,0.0
27,0,False,random_checkpoint,32,0.25,,
27,0,False,earliest_eligible,8,0.0,0.125,0.125
27,0,False,normalized_quarter,16,0.25,0.125,-0.125
27,0,False,normalized_midpoint,32,0.25,,
27,0,False,normalized_three_quarter,48,0.0,0.0,0.0
27,0,False,confidence_low,64,0.0,,
27,0,False,entropy_high,40,0.0,0.25,0.25
27,0,False,mask_ratio,8,0.0,0.125,0.125
27,0,False,oof_state_value,56,0.0,0.0,0.0
27,0,False,oracle_localization,8,0.0,0.125,0.125
28,0,False,random_checkpoint,8,0.0,0.0,0.0
28,0,False,earliest_eligible,8,0.0,0.0,0.0
28,0,False,normalized_quarter,16,0.0,0.0,0.0
28,0,False,normalized_midpoint,32,0.0,,
28,0,False,normalized_three_quarter,48,0.0,0.0,0.0
28,0,False,confidence_low,40,0.0,0.0,0.0
28,0,False,entropy_high,8,0.0,0.0,0.0
28,0,False,mask_ratio,8,0.0,0.0,0.0
28,0,False,oof_state_value,8,0.0,0.0,0.0
28,0,False,oracle_localization,8,0.0,0.0,0.0
29,0,False,random_checkpoint,40,0.0,0.0,0.0
29,0,False,earliest_eligible,8,0.125,0.0,-0.125
29,0,False,normalized_quarter,16,0.0,0.0,0.0
29,0,False,normalized_midpoint,32,0.0,,
29,0,False,normalized_three_quarter,48,0.0,0.0,0.0
29,0,False,confidence_low,56,0.0,0.0,0.0
29,0,False,entropy_high,56,0.0,0.0,0.0
29,0,False,mask_ratio,8,0.125,0.0,-0.125
29,0,False,oof_state_value,24,0.0,0.0,0.0
29,0,False,oracle_localization,8,0.125,0.0,-0.125
29,6,True,random_checkpoint,48,0.125,0.125,0.0
29,6,True,earliest_eligible,8,0.125,0.0,-0.125
29,6,True,normalized_quarter,16,0.0,0.0,0.0
29,6,True,normalized_midpoint,32,0.0,,
29,6,True,normalized_three_quarter,48,0.125,0.125,0.0
29,6,True,confidence_low,56,0.125,0.0,-0.125
29,6,True,entropy_high,56,0.125,0.0,-0.125
29,6,True,mask_ratio,8,0.125,0.0,-0.125
29,6,True,oof_state_value,24,0.125,0.0,-0.125
29,6,True,oracle_localization,8,0.125,0.0,-0.125
30,0,False,random_checkpoint,40,0.0,0.0,0.0
30,0,False,earliest_eligible,8,0.0,0.0,0.0
30,0,False,normalized_quarter,16,0.0,0.0,0.0
30,0,False,normalized_midpoint,32,0.0,,
30,0,False,normalized_three_quarter,48,0.0,0.0,0.0
30,0,False,confidence_low,56,0.0,0.0,0.0
30,0,False,entropy_high,8,0.0,0.0,0.0
30,0,False,mask_ratio,8,0.0,0.0,0.0
30,0,False,oof_state_value,8,0.0,0.0,0.0
30,0,False,oracle_localization,8,0.0,0.0,0.0
31,0,True,random_checkpoint,64,1.0,,
31,0,True,earliest_eligible,8,1.0,1.0,0.0
31,0,True,normalized_quarter,16,1.0,1.0,0.0
31,0,True,normalized_midpoint,32,1.0,,
31,0,True,normalized_three_quarter,48,1.0,1.0,0.0
31,0,True,confidence_low,64,1.0,,
31,0,True,entropy_high,40,1.0,1.0,0.0
31,0,True,mask_ratio,8,1.0,1.0,0.0
31,0,True,oof_state_value,48,1.0,1.0,0.0
31,0,True,oracle_localization,16,1.0,1.0,0.0
32,0,True,random_checkpoint,24,1.0,1.0,0.0
32,0,True,earliest_eligible,8,1.0,1.0,0.0
32,0,True,normalized_quarter,16,1.0,1.0,0.0
32,0,True,normalized_midpoint,32,1.0,,
32,0,True,normalized_three_quarter,48,1.0,1.0,0.0
32,0,True,confidence_low,64,1.0,,
32,0,True,entropy_high,40,1.0,1.0,0.0
32,0,True,mask_ratio,8,1.0,1.0,0.0
32,0,True,oof_state_value,8,1.0,1.0,0.0
32,0,True,oracle_localization,8,1.0,1.0,0.0
33,0,True,random_checkpoint,16,1.0,1.0,0.0
33,0,True,earliest_eligible,8,1.0,1.0,0.0
33,0,True,normalized_quarter,16,1.0,1.0,0.0
33,0,True,normalized_midpoint,32,1.0,,
33,0,True,normalized_three_quarter,48,1.0,1.0,0.0
33,0,True,confidence_low,64,1.0,,
33,0,True,entropy_high,8,1.0,1.0,0.0
33,0,True,mask_ratio,8,1.0,1.0,0.0
33,0,True,oof_state_value,48,1.0,1.0,0.0
33,0,True,oracle_localization,8,1.0,1.0,0.0
34,0,False,random_checkpoint,40,0.0,0.0,0.0
34,0,False,earliest_eligible,8,0.25,0.5,0.25
34,0,False,normalized_quarter,16,0.25,0.375,0.125
34,0,False,normalized_midpoint,32,0.0,,
34,0,False,normalized_three_quarter,48,0.0,0.0,0.0
34,0,False,confidence_low,32,0.0,,
34,0,False,entropy_high,8,0.25,0.5,0.25
34,0,False,mask_ratio,8,0.25,0.5,0.25
34,0,False,oof_state_value,8,0.25,0.5,0.25
34,0,False,oracle_localization,16,0.25,0.375,0.125
35,0,False,random_checkpoint,48,0.0,0.0,0.0
35,0,False,earliest_eligible,8,0.25,0.25,0.0
35,0,False,normalized_quarter,16,0.125,0.125,0.0
35,0,False,normalized_midpoint,32,0.0,,
35,0,False,normalized_three_quarter,48,0.0,0.0,0.0
35,0,False,confidence_low,32,0.0,,
35,0,False,entropy_high,16,0.125,0.125,0.0
35,0,False,mask_ratio,8,0.25,0.25,0.0
35,0,False,oof_state_value,8,0.25,0.25,0.0
35,0,False,oracle_localization,16,0.125,0.125,0.0
36,0,True,random_checkpoint,48,0.75,0.75,0.0
36,0,True,earliest_eligible,8,0.5,0.75,0.25
36,0,True,normalized_quarter,16,0.25,0.5,0.25
36,0,True,normalized_midpoint,32,1.0,,
36,0,True,normalized_three_quarter,48,0.75,0.75,0.0
36,0,True,confidence_low,8,0.5,0.75,0.25
36,0,True,entropy_high,48,0.75,0.75,0.0
36,0,True,mask_ratio,8,0.5,0.75,0.25
36,0,True,oof_state_value,8,0.5,0.75,0.25
36,0,True,oracle_localization,56,1.0,1.0,0.0
36,1,False,random_checkpoint,40,0.125,0.125,0.0
36,1,False,earliest_eligible,8,0.25,0.625,0.375
36,1,False,normalized_quarter,16,0.5,0.5,0.0
36,1,False,normalized_midpoint,32,0.0,,
36,1,False,normalized_three_quarter,48,0.0,0.125,0.125
36,1,False,confidence_low,8,0.25,0.625,0.375
36,1,False,entropy_high,48,0.0,0.125,0.125
36,1,False,mask_ratio,8,0.25,0.625,0.375
36,1,False,oof_state_value,8,0.25,0.625,0.375
36,1,False,oracle_localization,8,0.25,0.625,0.375
37,0,True,random_checkpoint,56,1.0,1.0,0.0
