item_id,trajectory_id,base_correct,selector,step_index,q_native_confirm,q_repair_confirm,delta_confirm
2,5,True,mask_ratio,8,1.0,0.875,-0.125
2,5,True,oof_state_value,48,1.0,1.0,0.0
2,5,True,oracle_localization,8,1.0,0.875,-0.125
3,0,False,random_checkpoint,8,0.0,0.0,0.0
3,0,False,earliest_eligible,8,0.0,0.0,0.0
3,0,False,normalized_quarter,16,0.0,0.0,0.0
3,0,False,normalized_midpoint,32,0.0,,
3,0,False,normalized_three_quarter,48,0.0,0.0,0.0
3,0,False,confidence_low,24,0.0,0.0,0.0
3,0,False,entropy_high,8,0.0,0.0,0.0
3,0,False,mask_ratio,8,0.0,0.0,0.0
3,0,False,oof_state_value,40,0.0,0.0,0.0
3,0,False,oracle_localization,8,0.0,0.0,0.0
4,0,True,random_checkpoint,16,1.0,1.0,0.0
4,0,True,earliest_eligible,8,1.0,1.0,0.0
4,0,True,normalized_quarter,16,1.0,1.0,0.0
4,0,True,normalized_midpoint,32,1.0,,
4,0,True,normalized_three_quarter,48,1.0,1.0,0.0
4,0,True,confidence_low,40,1.0,1.0,0.0
4,0,True,entropy_high,8,1.0,1.0,0.0
4,0,True,mask_ratio,8,1.0,1.0,0.0
4,0,True,oof_state_value,24,1.0,1.0,0.0
4,0,True,oracle_localization,8,1.0,1.0,0.0
5,0,True,random_checkpoint,56,1.0,1.0,0.0
5,0,True,earliest_eligible,8,0.875,0.375,-0.5
5,0,True,normalized_quarter,16,1.0,0.875,-0.125
5,0,True,normalized_midpoint,32,1.0,,
5,0,True,normalized_three_quarter,48,1.0,1.0,0.0
5,0,True,confidence_low,40,1.0,1.0,0.0
5,0,True,entropy_high,8,0.875,0.375,-0.5
5,0,True,mask_ratio,8,0.875,0.375,-0.5
5,0,True,oof_state_value,24,1.0,1.0,0.0
5,0,True,oracle_localization,8,0.875,0.375,-0.5
5,2,False,random_checkpoint,8,0.75,0.75,0.0
5,2,False,earliest_eligible,8,0.75,0.75,0.0
5,2,False,normalized_quarter,16,0.5,0.5,0.0
5,2,False,normalized_midpoint,32,0.0,,
5,2,False,normalized_three_quarter,48,0.0,0.0,0.0
5,2,False,confidence_low,48,0.0,0.0,0.0
5,2,False,entropy_high,48,0.0,0.0,0.0
5,2,False,mask_ratio,8,0.75,0.75,0.0
5,2,False,oof_state_value,16,0.5,0.5,0.0
5,2,False,oracle_localization,16,0.5,0.5,0.0
6,0,True,random_checkpoint,40,1.0,1.0,0.0
6,0,True,earliest_eligible,8,1.0,1.0,0.0
6,0,True,normalized_quarter,16,1.0,1.0,0.0
6,0,True,normalized_midpoint,32,1.0,,
6,0,True,normalized_three_quarter,48,1.0,1.0,0.0
6,0,True,confidence_low,40,1.0,1.0,0.0
6,0,True,entropy_high,48,1.0,1.0,0.0
6,0,True,mask_ratio,8,1.0,1.0,0.0
6,0,True,oof_state_value,16,1.0,1.0,0.0
6,0,True,oracle_localization,8,1.0,1.0,0.0
7,0,False,random_checkpoint,24,0.0,0.0,0.0
7,0,False,earliest_eligible,8,0.0,0.0,0.0
7,0,False,normalized_quarter,16,0.0,0.0,0.0
7,0,False,normalized_midpoint,32,0.0,,
7,0,False,normalized_three_quarter,48,0.0,0.0,0.0
7,0,False,confidence_low,48,0.0,0.0,0.0
7,0,False,entropy_high,8,0.0,0.0,0.0
7,0,False,mask_ratio,8,0.0,0.0,0.0
7,0,False,oof_state_value,8,0.0,0.0,0.0
7,0,False,oracle_localization,8,0.0,0.0,0.0
8,0,True,random_checkpoint,8,1.0,1.0,0.0
8,0,True,earliest_eligible,8,1.0,1.0,0.0
8,0,True,normalized_quarter,16,1.0,1.0,0.0
8,0,True,normalized_midpoint,32,1.0,,
8,0,True,normalized_three_quarter,48,1.0,1.0,0.0
8,0,True,confidence_low,8,1.0,1.0,0.0
8,0,True,entropy_high,8,1.0,1.0,0.0
8,0,True,mask_ratio,8,1.0,1.0,0.0
8,0,True,oof_state_value,40,1.0,1.0,0.0
8,0,True,oracle_localization,8,1.0,1.0,0.0
8,2,False,random_checkpoint,56,0.0,0.0,0.0
8,2,False,earliest_eligible,8,0.125,0.125,0.0
8,2,False,normalized_quarter,16,0.25,0.25,0.0
8,2,False,normalized_midpoint,32,0.0,,
8,2,False,normalized_three_quarter,48,0.0,0.0,0.0
8,2,False,confidence_low,32,0.0,,
8,2,False,entropy_high,8,0.125,0.125,0.0
8,2,False,mask_ratio,8,0.125,0.125,0.0
8,2,False,oof_state_value,40,0.0,0.0,0.0
8,2,False,oracle_localization,24,0.0,1.0,1.0
9,0,False,random_checkpoint,16,0.0,0.0,0.0
9,0,False,earliest_eligible,8,0.0,0.0,0.0
9,0,False,normalized_quarter,16,0.0,0.0,0.0
9,0,False,normalized_midpoint,32,0.0,,
9,0,False,normalized_three_quarter,48,0.0,0.0,0.0
9,0,False,confidence_low,40,0.0,0.0,0.0
9,0,False,entropy_high,56,0.0,0.0,0.0
9,0,False,mask_ratio,8,0.0,0.0,0.0
9,0,False,oof_state_value,8,0.0,0.0,0.0
9,0,False,oracle_localization,8,0.0,0.0,0.0
10,0,False,random_checkpoint,8,0.0,0.0,0.0
10,0,False,earliest_eligible,8,0.0,0.0,0.0
10,0,False,normalized_quarter,16,0.0,0.375,0.375
10,0,False,normalized_midpoint,32,0.0,,
10,0,False,normalized_three_quarter,48,0.0,0.0,0.0
10,0,False,confidence_low,32,0.0,,
10,0,False,entropy_high,8,0.0,0.0,0.0
10,0,False,mask_ratio,8,0.0,0.0,0.0
10,0,False,oof_state_value,40,0.0,0.0,0.0
10,0,False,oracle_localization,16,0.0,0.375,0.375
11,0,False,random_checkpoint,56,0.0,0.0,0.0
11,0,False,earliest_eligible,8,0.125,0.125,0.0
11,0,False,normalized_quarter,16,0.0,0.0,0.0
11,0,False,normalized_midpoint,32,0.0,,
11,0,False,normalized_three_quarter,48,0.0,0.0,0.0
11,0,False,confidence_low,32,0.0,,
11,0,False,entropy_high,8,0.125,0.125,0.0
11,0,False,mask_ratio,8,0.125,0.125,0.0
11,0,False,oof_state_value,24,0.0,0.0,0.0
11,0,False,oracle_localization,8,0.125,0.125,0.0
12,0,False,random_checkpoint,16,0.0,0.0,0.0
12,0,False,earliest_eligible,8,0.0,0.0,0.0
12,0,False,normalized_quarter,16,0.0,0.0,0.0
12,0,False,normalized_midpoint,32,0.0,,
12,0,False,normalized_three_quarter,48,0.0,0.0,0.0
12,0,False,confidence_low,16,0.0,0.0,0.0
12,0,False,entropy_high,8,0.0,0.0,0.0
12,0,False,mask_ratio,8,0.0,0.0,0.0
12,0,False,oof_state_value,40,0.0,0.0,0.0
12,0,False,oracle_localization,8,0.0,0.0,0.0
13,0,False,random_checkpoint,16,0.0,0.0,0.0
13,0,False,earliest_eligible,8,0.0,0.25,0.25
13,0,False,normalized_quarter,16,0.0,0.0,0.0
13,0,False,normalized_midpoint,32,0.0,,
13,0,False,normalized_three_quarter,48,0.0,0.0,0.0
13,0,False,confidence_low,8,0.0,0.25,0.25
13,0,False,entropy_high,8,0.0,0.25,0.25
13,0,False,mask_ratio,8,0.0,0.25,0.25
13,0,False,oof_state_value,16,0.0,0.0,0.0
13,0,False,oracle_localization,8,0.0,0.25,0.25
13,1,True,random_checkpoint,56,1.0,1.0,0.0
13,1,True,earliest_eligible,8,1.0,1.0,0.0
13,1,True,normalized_quarter,16,1.0,1.0,0.0
13,1,True,normalized_midpoint,32,1.0,,
13,1,True,normalized_three_quarter,48,1.0,1.0,0.0
13,1,True,confidence_low,24,1.0,1.0,0.0
13,1,True,entropy_high,8,1.0,1.0,0.0
13,1,True,mask_ratio,8,1.0,1.0,0.0
13,1,True,oof_state_value,24,1.0,1.0,0.0
13,1,True,oracle_localization,8,1.0,1.0,0.0
14,0,False,random_checkpoint,32,0.0,,
14,0,False,earliest_eligible,8,0.0,0.0,0.0
14,0,False,normalized_quarter,16,0.0,0.0,0.0
14,0,False,normalized_midpoint,32,0.0,,
14,0,False,normalized_three_quarter,48,0.0,0.0,0.0
14,0,False,confidence_low,40,0.0,0.0,0.0
14,0,False,entropy_high,40,0.0,0.0,0.0
14,0,False,mask_ratio,8,0.0,0.0,0.0
14,0,False,oof_state_value,16,0.0,0.0,0.0
14,0,False,oracle_localization,8,0.0,0.0,0.0
15,0,True,random_checkpoint,16,1.0,1.0,0.0
15,0,True,earliest_eligible,8,1.0,1.0,0.0
15,0,True,normalized_quarter,16,1.0,1.0,0.0
15,0,True,normalized_midpoint,32,1.0,,
15,0,True,normalized_three_quarter,48,1.0,1.0,0.0
15,0,True,confidence_low,56,1.0,1.0,0.0
15,0,True,entropy_high,56,1.0,1.0,0.0
15,0,True,mask_ratio,8,1.0,1.0,0.0
15,0,True,oof_state_value,16,1.0,1.0,0.0
15,0,True,oracle_localization,8,1.0,1.0,0.0
15,6,False,random_checkpoint,32,0.0,,
15,6,False,earliest_eligible,8,0.0,0.0,0.0
15,6,False,normalized_quarter,16,0.0,0.0,0.0
15,6,False,normalized_midpoint,32,0.0,,
15,6,False,normalized_three_quarter,48,0.0,0.0,0.0
15,6,False,confidence_low,56,0.0,0.0,0.0
15,6,False,entropy_high,56,0.0,0.0,0.0
15,6,False,mask_ratio,8,0.0,0.0,0.0
15,6,False,oof_state_value,8,0.0,0.0,0.0
15,6,False,oracle_localization,40,0.0,0.0,0.0
16,0,False,random_checkpoint,24,0.0,0.0,0.0
16,0,False,earliest_eligible,8,0.875,0.875,0.0
16,0,False,normalized_quarter,16,0.0,0.0,0.0
16,0,False,normalized_midpoint,32,0.0,,
16,0,False,normalized_three_quarter,48,0.0,0.0,0.0
16,0,False,confidence_low,40,0.0,0.0,0.0
16,0,False,entropy_high,40,0.0,0.0,0.0
16,0,False,mask_ratio,8,0.875,0.875,0.0
16,0,False,oof_state_value,24,0.0,0.0,0.0
16,0,False,oracle_localization,8,0.875,0.875,0.0
16,5,True,random_checkpoint,64,1.0,,
16,5,True,earliest_eligible,8,0.625,0.625,0.0
16,5,True,normalized_quarter,16,0.5,0.75,0.25
16,5,True,normalized_midpoint,32,1.0,,
16,5,True,normalized_three_quarter,48,1.0,1.0,0.0
16,5,True,confidence_low,48,1.0,1.0,0.0
16,5,True,entropy_high,8,0.625,0.625,0.0
16,5,True,mask_ratio,8,0.625,0.625,0.0
16,5,True,oof_state_value,24,1.0,1.0,0.0
16,5,True,oracle_localization,24,1.0,1.0,0.0
17,0,True,random_checkpoint,16,0.875,0.875,0.0
17,0,True,earliest_eligible,8,0.5,0.5,0.0
17,0,True,normalized_quarter,16,0.875,0.875,0.0
17,0,True,normalized_midpoint,32,1.0,,
17,0,True,normalized_three_quarter,48,1.0,1.0,0.0
17,0,True,confidence_low,24,1.0,1.0,0.0
17,0,True,entropy_high,8,0.5,0.5,0.0
17,0,True,mask_ratio,8,0.5,0.5,0.0
17,0,True,oof_state_value,24,1.0,1.0,0.0
17,0,True,oracle_localization,40,1.0,1.0,0.0
18,0,False,random_checkpoint,8,0.0,0.0,0.0
18,0,False,earliest_eligible,8,0.0,0.0,0.0
18,0,False,normalized_quarter,16,0.0,0.0,0.0
18,0,False,normalized_midpoint,32,0.0,,
18,0,False,normalized_three_quarter,48,0.0,0.0,0.0
18,0,False,confidence_low,48,0.0,0.0,0.0
18,0,False,entropy_high,48,0.0,0.0,0.0
18,0,False,mask_ratio,8,0.0,0.0,0.0
18,0,False,oof_state_value,8,0.0,0.0,0.0
18,0,False,oracle_localization,8,0.0,0.0,0.0
19,0,False,random_checkpoint,32,0.0,,
19,0,False,earliest_eligible,8,0.0,0.0,0.0
19,0,False,normalized_quarter,16,0.0,0.0,0.0
19,0,False,normalized_midpoint,32,0.0,,
19,0,False,normalized_three_quarter,48,0.0,0.0,0.0
19,0,False,confidence_low,32,0.0,,
19,0,False,entropy_high,32,0.0,,
19,0,False,mask_ratio,8,0.0,0.0,0.0
19,0,False,oof_state_value,24,0.0,0.0,0.0
19,0,False,oracle_localization,8,0.0,0.0,0.0
20,0,False,random_checkpoint,8,0.0,0.0,0.0
20,0,False,earliest_eligible,8,0.0,0.0,0.0
20,0,False,normalized_quarter,16,0.0,0.0,0.0
20,0,False,normalized_midpoint,32,0.0,,
20,0,False,normalized_three_quarter,48,0.0,0.0,0.0
20,0,False,confidence_low,56,0.0,0.0,0.0
20,0,False,entropy_high,48,0.0,0.0,0.0
20,0,False,mask_ratio,8,0.0,0.0,0.0
20,0,False,oof_state_value,8,0.0,0.0,0.0
20,0,False,oracle_localization,8,0.0,0.0,0.0
21,0,False,random_checkpoint,64,0.0,,
21,0,False,earliest_eligible,8,0.0,0.0,0.0
21,0,False,normalized_quarter,16,0.0,0.0,0.0
21,0,False,normalized_midpoint,32,0.0,,
21,0,False,normalized_three_quarter,48,0.0,0.0,0.0
21,0,False,confidence_low,32,0.0,,
21,0,False,entropy_high,8,0.0,0.0,0.0
21,0,False,mask_ratio,8,0.0,0.0,0.0
21,0,False,oof_state_value,40,0.0,0.0,0.0
21,0,False,oracle_localization,8,0.0,0.0,0.0
21,4,True,random_checkpoint,16,0.25,0.25,0.0
21,4,True,earliest_eligible,8,0.625,0.625,0.0
21,4,True,normalized_quarter,16,0.25,0.25,0.0
21,4,True,normalized_midpoint,32,1.0,,
21,4,True,normalized_three_quarter,48,1.0,1.0,0.0
21,4,True,confidence_low,56,1.0,1.0,0.0
21,4,True,entropy_high,40,1.0,1.0,0.0
21,4,True,mask_ratio,8,0.625,0.625,0.0
21,4,True,oof_state_value,8,0.625,0.625,0.0
21,4,True,oracle_localization,40,1.0,1.0,0.0
22,0,False,random_checkpoint,40,0.0,0.0,0.0
22,0,False,earliest_eligible,8,0.25,0.25,0.0
22,0,False,normalized_quarter,16,0.0,0.0,0.0
22,0,False,normalized_midpoint,32,0.0,,
22,0,False,normalized_three_quarter,48,0.0,0.0,0.0
22,0,False,confidence_low,32,0.0,,
22,0,False,entropy_high,48,0.0,0.0,0.0
22,0,False,mask_ratio,8,0.25,0.25,0.0
22,0,False,oof_state_value,16,0.0,0.0,0.0
22,0,False,oracle_localization,8,0.25,0.25,0.0
22,7,True,random_checkpoint,40,1.0,1.0,0.0
22,7,True,earliest_eligible,8,0.375,0.375,0.0
22,7,True,normalized_quarter,16,0.125,0.125,0.0
22,7,True,normalized_midpoint,32,1.0,,
22,7,True,normalized_three_quarter,48,1.0,1.0,0.0
22,7,True,confidence_low,32,1.0,,
22,7,True,entropy_high,48,1.0,1.0,0.0
22,7,True,mask_ratio,8,0.375,0.375,0.0
22,7,True,oof_state_value,16,0.125,0.125,0.0
22,7,True,oracle_localization,40,1.0,1.0,0.0
23,0,False,random_checkpoint,64,0.0,,
23,0,False,earliest_eligible,8,0.0,0.0,0.0
23,0,False,normalized_quarter,16,0.0,0.0,0.0
23,0,False,normalized_midpoint,32,0.0,,
23,0,False,normalized_three_quarter,48,0.0,0.0,0.0
23,0,False,confidence_low,16,0.0,0.0,0.0
23,0,False,entropy_high,8,0.0,0.0,0.0
23,0,False,mask_ratio,8,0.0,0.0,0.0
23,0,False,oof_state_value,40,0.0,0.0,0.0
23,0,False,oracle_localization,8,0.0,0.0,0.0
24,0,False,random_checkpoint,64,0.0,,
24,0,False,earliest_eligible,8,0.0,0.0,0.0
24,0,False,normalized_quarter,16,0.0,0.0,0.0
24,0,False,normalized_midpoint,32,0.0,,
24,0,False,normalized_three_quarter,48,0.0,0.0,0.0
24,0,False,confidence_low,24,0.0,0.0,0.0
24,0,False,entropy_high,8,0.0,0.0,0.0
24,0,False,mask_ratio,8,0.0,0.0,0.0
24,0,False,oof_state_value,56,0.0,0.0,0.0
24,0,False,oracle_localization,8,0.0,0.0,0.0
25,0,False,random_checkpoint,64,0.0,,
25,0,False,earliest_eligible,8,0.0,0.0,0.0
25,0,False,normalized_quarter,16,0.0,0.0,0.0
25,0,False,normalized_midpoint,32,0.0,,
25,0,False,normalized_three_quarter,48,0.0,0.0,0.0
25,0,False,confidence_low,56,0.0,0.0,0.0
25,0,False,entropy_high,8,0.0,0.0,0.0
25,0,False,mask_ratio,8,0.0,0.0,0.0
25,0,False,oof_state_value,16,0.0,0.0,0.0
25,0,False,oracle_localization,8,0.0,0.0,0.0
25,4,True,random_checkpoint,32,1.0,,
25,4,True,earliest_eligible,8,0.375,0.375,0.0
25,4,True,normalized_quarter,16,0.75,0.75,0.0
25,4,True,normalized_midpoint,32,1.0,,
25,4,True,normalized_three_quarter,48,1.0,1.0,0.0
25,4,True,confidence_low,56,1.0,1.0,0.0
25,4,True,entropy_high,8,0.375,0.375,0.0
25,4,True,mask_ratio,8,0.375,0.375,0.0
25,4,True,oof_state_value,16,0.75,0.75,0.0
25,4,True,oracle_localization,8,0.375,0.375,0.0
26,0,False,random_checkpoint,40,0.0,0.0,0.0
26,0,False,earliest_eligible,8,0.0,0.0,0.0
26,0,False,normalized_quarter,16,0.0,0.0,0.0
26,0,False,normalized_midpoint,32,0.0,,
26,0,False,normalized_three_quarter,48,0.0,0.0,0.0
26,0,False,confidence_low,56,0.0,0.0,0.0
26,0,False,entropy_high,8,0.0,0.0,0.0
26,0,False,mask_ratio,8,0.0,0.0,0.0
26,0,False,oof_state_value,48,0.0,0.0,0.0
26,0,False,oracle_localization,8,0.0,0.0,0.0
27,0,False,random_checkpoint,32,0.0,,
27,0,False,earliest_eligible,8,0.0,0.0,0.0
27,0,False,normalized_quarter,16,0.0,0.0,0.0
27,0,False,normalized_midpoint,32,0.0,,
27,0,False,normalized_three_quarter,48,0.0,0.0,0.0
27,0,False,confidence_low,8,0.0,0.0,0.0
27,0,False,entropy_high,8,0.0,0.0,0.0
27,0,False,mask_ratio,8,0.0,0.0,0.0
27,0,False,oof_state_value,40,0.0,0.0,0.0
27,0,False,oracle_localization,8,0.0,0.0,0.0
27,1,True,random_checkpoint,24,1.0,1.0,0.0
27,1,True,earliest_eligible,8,0.875,0.875,0.0
27,1,True,normalized_quarter,16,1.0,0.875,-0.125
27,1,True,normalized_midpoint,32,1.0,,
27,1,True,normalized_three_quarter,48,1.0,1.0,0.0
27,1,True,confidence_low,8,0.875,0.875,0.0
27,1,True,entropy_high,8,0.875,0.875,0.0
27,1,True,mask_ratio,8,0.875,0.875,0.0
27,1,True,oof_state_value,40,1.0,1.0,0.0
27,1,True,oracle_localization,8,0.875,0.875,0.0
28,0,False,random_checkpoint,8,0.0,0.0,0.0
28,0,False,earliest_eligible,8,0.0,0.0,0.0
28,0,False,normalized_quarter,16,0.0,0.0,0.0
28,0,False,normalized_midpoint,32,0.0,,
28,0,False,normalized_three_quarter,48,0.0,0.0,0.0
28,0,False,confidence_low,8,0.0,0.0,0.0
28,0,False,entropy_high,8,0.0,0.0,0.0
28,0,False,mask_ratio,8,0.0,0.0,0.0
28,0,False,oof_state_value,40,0.0,0.0,0.0
28,0,False,oracle_localization,8,0.0,0.0,0.0
28,6,True,random_checkpoint,8,0.875,1.0,0.125
28,6,True,earliest_eligible,8,0.875,1.0,0.125
28,6,True,normalized_quarter,16,1.0,1.0,0.0
28,6,True,normalized_midpoint,32,1.0,,
28,6,True,normalized_three_quarter,48,1.0,1.0,0.0
28,6,True,confidence_low,8,0.875,1.0,0.125
28,6,True,entropy_high,8,0.875,1.0,0.125
28,6,True,mask_ratio,8,0.875,1.0,0.125
28,6,True,oof_state_value,40,1.0,1.0,0.0
28,6,True,oracle_localization,8,0.875,1.0,0.125
29,0,False,random_checkpoint,40,0.0,0.0,0.0
29,0,False,earliest_eligible,8,0.0,0.0,0.0
29,0,False,normalized_quarter,16,0.0,0.0,0.0
29,0,False,normalized_midpoint,32,0.0,,
29,0,False,normalized_three_quarter,48,0.0,0.0,0.0
29,0,False,confidence_low,64,0.0,,
29,0,False,entropy_high,56,0.0,0.0,0.0
29,0,False,mask_ratio,8,0.0,0.0,0.0
29,0,False,oof_state_value,16,0.0,0.0,0.0
29,0,False,oracle_localization,8,0.0,0.0,0.0
29,1,True,random_checkpoint,48,1.0,1.0,0.0
29,1,True,earliest_eligible,8,1.0,1.0,0.0
29,1,True,normalized_quarter,16,1.0,1.0,0.0
29,1,True,normalized_midpoint,32,1.0,,
29,1,True,normalized_three_quarter,48,1.0,1.0,0.0
29,1,True,confidence_low,48,1.0,1.0,0.0
29,1,True,entropy_high,48,1.0,1.0,0.0
29,1,True,mask_ratio,8,1.0,1.0,0.0
29,1,True,oof_state_value,16,1.0,1.0,0.0
29,1,True,oracle_localization,8,1.0,1.0,0.0
30,0,False,random_checkpoint,40,0.0,0.0,0.0
30,0,False,earliest_eligible,8,0.0,0.0,0.0
30,0,False,normalized_quarter,16,0.0,0.0,0.0
30,0,False,normalized_midpoint,32,0.0,,
30,0,False,normalized_three_quarter,48,0.0,0.0,0.0
30,0,False,confidence_low,8,0.0,0.0,0.0
30,0,False,entropy_high,8,0.0,0.0,0.0
30,0,False,mask_ratio,8,0.0,0.0,0.0
30,0,False,oof_state_value,40,0.0,0.0,0.0
30,0,False,oracle_localization,8,0.0,0.0,0.0
31,0,False,random_checkpoint,64,0.0,,
31,0,False,earliest_eligible,8,0.0,0.0,0.0
31,0,False,normalized_quarter,16,0.0,0.0,0.0
31,0,False,normalized_midpoint,32,0.0,,
31,0,False,normalized_three_quarter,48,0.0,0.0,0.0
31,0,False,confidence_low,8,0.0,0.0,0.0
31,0,False,entropy_high,8,0.0,0.0,0.0
31,0,False,mask_ratio,8,0.0,0.0,0.0
31,0,False,oof_state_value,40,0.0,0.0,0.0
31,0,False,oracle_localization,8,0.0,0.0,0.0
32,0,False,random_checkpoint,24,0.0,0.0,0.0
32,0,False,earliest_eligible,8,0.0,1.0,1.0
32,0,False,normalized_quarter,16,0.0,0.0,0.0
32,0,False,normalized_midpoint,32,0.0,,
32,0,False,normalized_three_quarter,48,0.0,0.0,0.0
32,0,False,confidence_low,48,0.0,0.0,0.0
32,0,False,entropy_high,48,0.0,0.0,0.0
32,0,False,mask_ratio,8,0.0,1.0,1.0
32,0,False,oof_state_value,8,0.0,1.0,1.0
32,0,False,oracle_localization,8,0.0,1.0,1.0
32,2,True,random_checkpoint,64,1.0,,
32,2,True,earliest_eligible,8,1.0,0.875,-0.125
32,2,True,normalized_quarter,16,1.0,1.0,0.0
32,2,True,normalized_midpoint,32,1.0,,
32,2,True,normalized_three_quarter,48,1.0,1.0,0.0
32,2,True,confidence_low,56,1.0,1.0,0.0
32,2,True,entropy_high,56,1.0,1.0,0.0
32,2,True,mask_ratio,8,1.0,0.875,-0.125
32,2,True,oof_state_value,8,1.0,0.875,-0.125
32,2,True,oracle_localization,16,1.0,1.0,0.0
33,0,False,random_checkpoint,16,0.0,0.0,0.0
33,0,False,earliest_eligible,8,0.0,0.0,0.0
33,0,False,normalized_quarter,16,0.0,0.0,0.0
33,0,False,normalized_midpoint,32,0.0,,
33,0,False,normalized_three_quarter,48,0.0,0.0,0.0
33,0,False,confidence_low,32,0.0,,
33,0,False,entropy_high,8,0.0,0.0,0.0
33,0,False,mask_ratio,8,0.0,0.0,0.0
33,0,False,oof_state_value,24,0.0,0.0,0.0
33,0,False,oracle_localization,8,0.0,0.0,0.0
34,0,False,random_checkpoint,40,0.0,0.0,0.0
34,0,False,earliest_eligible,8,0.0,0.0,0.0
34,0,False,normalized_quarter,16,0.0,0.0,0.0
34,0,False,normalized_midpoint,32,0.0,,
34,0,False,normalized_three_quarter,48,0.0,0.0,0.0
34,0,False,confidence_low,8,0.0,0.0,0.0
34,0,False,entropy_high,8,0.0,0.0,0.0
34,0,False,mask_ratio,8,0.0,0.0,0.0
34,0,False,oof_state_value,40,0.0,0.0,0.0
34,0,False,oracle_localization,8,0.0,0.0,0.0
35,0,False,random_checkpoint,48,0.0,0.0,0.0
35,0,False,earliest_eligible,8,0.0,0.125,0.125
35,0,False,normalized_quarter,16,0.0,0.0,0.0
35,0,False,normalized_midpoint,32,0.0,,
35,0,False,normalized_three_quarter,48,0.0,0.0,0.0
35,0,False,confidence_low,64,0.0,,
35,0,False,entropy_high,8,0.0,0.125,0.125
35,0,False,mask_ratio,8,0.0,0.125,0.125
35,0,False,oof_state_value,48,0.0,0.0,0.0
35,0,False,oracle_localization,8,0.0,0.125,0.125
35,1,True,random_checkpoint,64,1.0,,
35,1,True,earliest_eligible,8,0.75,0.0,-0.75
35,1,True,normalized_quarter,16,0.875,0.0,-0.875
35,1,True,normalized_midpoint,32,1.0,,
35,1,True,normalized_three_quarter,48,1.0,1.0,0.0
35,1,True,confidence_low,64,1.0,,
35,1,True,entropy_high,8,0.75,0.0,-0.75
35,1,True,mask_ratio,8,0.75,0.0,-0.75
35,1,True,oof_state_value,24,0.5,0.125,-0.375
35,1,True,oracle_localization,40,1.0,1.0,0.0
36,0,True,random_checkpoint,48,1.0,1.0,0.0
36,0,True,earliest_eligible,8,1.0,1.0,0.0
36,0,True,normalized_quarter,16,1.0,1.0,0.0
36,0,True,normalized_midpoint,32,1.0,,
36,0,True,normalized_three_quarter,48,1.0,1.0,0.0
36,0,True,confidence_low,40,1.0,1.0,0.0
36,0,True,entropy_high,8,1.0,1.0,0.0
36,0,True,mask_ratio,8,1.0,1.0,0.0
36,0,True,oof_state_value,40,1.0,1.0,0.0
36,0,True,oracle_localization,8,1.0,1.0,0.0
37,0,True,random_checkpoint,56,1.0,1.0,0.0
37,0,True,earliest_eligible,8,1.0,1.0,0.0
37,0,True,normalized_quarter,16,1.0,1.0,0.0
37,0,True,normalized_midpoint,32,1.0,,
37,0,True,normalized_three_quarter,48,1.0,1.0,0.0
37,0,True,confidence_low,16,1.0,1.0,0.0
37,0,True,entropy_high,8,1.0,1.0,0.0
37,0,True,mask_ratio,8,1.0,1.0,0.0
37,0,True,oof_state_value,40,1.0,1.0,0.0
37,0,True,oracle_localization,8,1.0,1.0,0.0
